user_id,transaction_date,revenue,platform,acquisition_channel
user_953,20-04-2024,64.63,web,Referral
user_953,12-10-2024,72.39,app,Referral
user_953,28-10-2024,53.19,app,Facebook Ads
user_953,12-07-2024,39.95,web,Organic Search
user_953,03-07-2024,59.77,app,Google Ads
user_953,21-06-2024,14.05,web,Email Campaign
user_955,14-12-2024,56.94,app,Facebook Ads
user_956,05-12-2024,94.78,web,Google Ads
user_957,28-10-2024,73.79,app,Google Ads
user_957,13-05-2024,26.16,web,Referral
user_957,09-07-2024,35.10,web,Google Ads
user_957,22-09-2024,16.67,web,Referral
user_957,09-06-2024,5.37,web,Email Campaign
user_958,03-09-2024,8.49,app,Facebook Ads
user_958,16-09-2024,34.03,web,Facebook Ads
user_958,25-08-2024,7.21,web,Email Campaign
user_959,22-07-2024,86.99,web,Email Campaign
user_959,17-10-2024,36.94,web,Referral
user_960,10-11-2024,71.57,web,Email Campaign
user_960,30-03-2024,17.28,web,Organic Search
user_960,23-08-2024,71.81,app,Google Ads
user_961,23-11-2024,17.21,web,Organic Search
user_961,23-11-2024,79.65,web,Facebook Ads
user_962,18-07-2024,31.04,web,Facebook Ads
user_962,25-03-2024,11.78,app,Google Ads
user_962,21-07-2024,47.75,web,Facebook Ads
user_962,12-10-2024,18.78,web,Email Campaign
user_962,28-11-2024,77.97,app,Google Ads
user_962,11-03-2024,83.13,web,Organic Search
user_962,03-10-2024,30.61,web,Facebook Ads
user_963,30-12-2024,82.41,web,Email Campaign
user_963,25-11-2024,95.36,app,Email Campaign
user_963,27-10-2024,10.16,web,Organic Search
user_965,16-09-2024,70.37,web,Google Ads
user_965,12-09-2024,18.73,web,Google Ads
user_965,16-08-2024,44.52,web,Organic Search
user_967,31-07-2024,20.60,web,Google Ads
user_967,20-06-2024,31.81,app,Facebook Ads
user_967,16-09-2024,74.28,web,Referral
user_967,04-05-2024,59.22,app,Facebook Ads
user_967,17-04-2024,29.81,web,Organic Search
user_967,23-08-2024,22.07,app,Email Campaign
user_968,18-09-2024,57.91,web,Facebook Ads
user_968,31-08-2024,99.69,web,Facebook Ads
user_970,27-10-2024,66.95,web,Email Campaign
user_970,23-10-2024,77.97,web,Facebook Ads
user_970,14-10-2024,59.35,web,Email Campaign
user_970,05-11-2024,30.12,web,Referral
user_971,20-10-2024,81.50,web,Referral
user_971,24-10-2024,72.84,web,Organic Search
user_972,24-12-2024,5.53,web,Google Ads
user_975,09-12-2024,15.62,web,Organic Search
user_975,05-08-2024,65.23,web,Referral
user_975,07-08-2024,5.97,web,Email Campaign
user_977,16-07-2024,33.13,web,Referral
user_977,23-09-2024,72.66,web,Referral
user_980,21-09-2024,47.71,app,Organic Search
user_980,24-06-2024,68.95,app,Google Ads
user_982,22-09-2024,99.51,web,Organic Search
user_982,30-08-2024,96.72,app,Referral
user_982,18-12-2024,27.85,web,Google Ads
user_982,27-11-2024,76.88,web,Referral
user_983,26-05-2024,80.04,app,Email Campaign
user_983,03-12-2024,37.27,app,Facebook Ads
user_983,05-03-2024,81.11,app,Facebook Ads
user_983,20-07-2024,75.27,app,Email Campaign
user_983,21-12-2024,85.15,web,Facebook Ads
user_983,28-06-2024,89.24,web,Organic Search
user_984,27-05-2024,34.85,app,Email Campaign
user_984,12-07-2024,58.53,web,Referral
user_984,24-03-2024,30.94,web,Google Ads
user_985,20-06-2024,60.54,app,Organic Search
user_985,17-10-2024,79.63,app,Email Campaign
user_985,01-03-2024,73.06,web,Google Ads
user_985,29-03-2024,64.32,app,Referral
user_985,07-06-2024,65.32,app,Facebook Ads
user_985,18-07-2024,25.59,web,Organic Search
user_985,09-02-2024,15.55,web,Referral
user_987,05-10-2024,11.11,app,Email Campaign
user_987,01-10-2024,48.75,web,Organic Search
user_987,15-12-2024,16.55,web,Facebook Ads
user_987,11-11-2024,69.71,web,Organic Search
user_987,27-12-2024,79.10,web,Email Campaign
user_988,26-12-2024,86.37,app,Email Campaign
user_988,06-08-2024,91.92,app,Organic Search
user_988,23-07-2024,58.87,web,Email Campaign
user_988,31-08-2024,35.22,web,Email Campaign
user_990,10-12-2024,75.62,app,Email Campaign
user_990,17-12-2024,71.92,app,Facebook Ads
user_991,06-09-2024,92.84,app,Organic Search
user_992,27-07-2024,6.87,web,Email Campaign
user_992,28-04-2024,85.40,web,Referral
user_992,30-06-2024,9.32,web,Organic Search
user_992,21-07-2024,60.97,app,Email Campaign
user_992,22-07-2024,56.92,web,Google Ads
user_993,19-12-2024,64.15,web,Referral
user_995,12-12-2024,6.81,web,Organic Search
user_995,20-12-2024,96.20,web,Facebook Ads
user_996,29-09-2024,89.77,web,Google Ads
user_996,15-12-2024,15.12,web,Facebook Ads
user_996,11-08-2024,80.20,web,Google Ads
user_996,04-08-2024,89.16,app,Google Ads
user_998,05-10-2024,21.58,web,Facebook Ads
user_998,01-05-2024,86.22,app,Organic Search
user_998,27-08-2024,10.74,app,Organic Search
user_998,27-10-2024,29.00,app,Google Ads
user_998,30-04-2024,25.59,web,Organic Search
user_998,27-04-2024,85.85,web,Facebook Ads
user_999,16-11-2024,38.98,app,Organic Search
user_999,27-11-2024,42.62,app,Google Ads
user_999,28-12-2024,20.19,web,Facebook Ads
